📌 주봉 신호 종목 현황 (2026-05-31 기준)
시총 높은 순 | 총 261개 종목

🇰🇷 한국 (18개)
       시총  [주간%]  종목명
삼성화재 [나도 삼성전자 주식 있어]
  26.05.15 / 목표가: 
  신한투자증권
삼성화재 [고르게 양호한 실적, ROE 개선은 과제]
  26.05.15 / 목표가: 
  한화투자증권

📎 https://finance.naver.com/item/main.naver?code=000810

──────────────────────────────────────────────────
✅ 삼성에스디에스(+61.36%)

❗ 52주신고가 | 이평선수렴 | RSI/MACD
📌 역사적신고가

시가총액 : 23.1조
현재가   : N/A
(네이버금융 기준)

* 주요지표
PER : None배  /  PBR : None배
ROE : N/A  /  EPS : N/A

* 증권사 보고서 (최근 3건)
삼성에스디에스 [AI 시대의 확실한 수혜주]
  26.05.22 / 목표가: 
  미래에셋증권
삼성에스디에스 [AI 데이터센터 확보로 성장의 핵심 동력 기반..]
  26.04.27 / 목표가: 
  iM증권
삼성에스디에스 [낮은 주가 레벨, 기대해볼 만한 투자 성과]
  26.04.24 / 목표가: 
  한화투자증권

📎 https://finance.naver.com/item/main.naver?code=018260

──────────────────────────────────────────────────
✅ 에스엘(+9.64%)

❗ 52주신고가 | RSI/MACD
📌 52주신고가

시가총액 : 3.5조
현재가   : N/A
(네이버금융 기준)

* 주요지표
PER : None배  /  PBR : None배
ROE : N/A  /  EPS : N/A

* 증권사 보고서 (최근 3건)
에스엘 [1Q26 Review: 준비해왔던날개를 활짝 펴고]
  26.05.18 / 목표가: 
  교보증권
에스엘 [잘 나가는 램프, 기대되는 로봇]
  26.05.18 / 목표가: 
  하나증권
에스엘 [불확실성을 상쇄하는 공급 사이클 시작]
  26.05.18 / 목표가: 
  한화투자증권

📎 https://finance.naver.com/item/main.naver?code=005850

──────────────────────────────────────────────────
✅ NHN(+33.25%)

❗ 52주신고가 | RSI/MACD
📌 역사적신고가

시가총액 : 1.7조
현재가   : N/A
(네이버금융 기준)

* 주요지표
PER : None배  /  PBR : None배
ROE : N/A  /  EPS : N/A

* 증권사 보고서 (최근 3건)
NHN [GPUaaS 매출 2분기 반영 기대]
  26.05.13 / 목표가: 
  한화투자증권
NHN [2Q26 기술과 결제 부문 통한 본격 성장 재개 ..]
  26.05.13 / 목표가: 
  교보증권
NHN [실적 개선과 신사업 기대감이 동시에]
  26.04.15 / 목표가: 
  신한투자증권

📎 https://finance.naver.com/item/main.naver?code=181710

──────────────────────────────────────────────────
✅ 더블유게임즈(+5.23%)

❗ 52주신고가 | 이평선수렴
📌 52주신고가

시가총액 : 1.4조
현재가   : N/A
(네이버금융 기준)

* 주요지표
PER : None배  /  PBR : None배
ROE : N/A  /  EPS : N/A

* 증권사 보고서 (최근 3건)
더블유게임즈 [AI 게임 개발과 지배구조 개선, Top Pick]
  26.05.22 / 목표가: 
  신한투자증권
더블유게임즈 [예상보다 빠른 DTC 비중 증가 + AI 기반 캐주..]
  26.05.14 / 목표가: 
  교보증권
더블유게임즈 [체질 개선 완료]
  26.05.14 / 목표가: 
  하나증권

📎 https://finance.naver.com/item/main.naver?code=192080

──────────────────────────────────────────────────
✅ 로보스타(+4.91%)

❗ 이평선수렴 | RSI/MACD

시가총액 : 9,165억
현재가   : N/A
(네이버금융 기준)

* 주요지표
PER : None배  /  PBR : None배
ROE : N/A  /  EPS : N/A

* 증권사 보고서 (최근 3건)
로보스타 [다양한 산업군의 공장 자동화를 위한 산업용 ..]
  25.08.01 / 목표가: 
  NICE평가정보
로보스타 [폭넓은 산업용 로봇 제품군 보유를 통한 안정..]
  23.10.20 / 목표가: 
  나이스디앤비
로보스타 [축적된 기술력을 기반으로 한 국내 산업용 로..]
  21.04.29 / 목표가: 
  NICE평가정보

📎 https://finance.naver.com/item/main.naver?code=090360

──────────────────────────────────────────────────
✅ HL홀딩스(-1.10%)

❗ 이평선수렴 | RSI/MACD

시가총액 : 4,080억
현재가   : N/A
(네이버금융 기준)

* 주요지표
PER : None배  /  PBR : None배
ROE : N/A  /  EPS : N/A

* 증권사 보고서 (최근 3건)
HL홀딩스 [지분가치 상승을 반영하여 목표주가 상향]
  26.05.29 / 목표가: 
  하나증권
HL홀딩스 [PBR 상승의 트리거→주주환원 및 로봇사업 확..]
  26.05.18 / 목표가: 
  iM증권
HL홀딩스 [주차 로봇 사업에 대한 기대]
  26.01.08 / 목표가: 
  한국IR협의회

📎 https://finance.naver.com/item/main.naver?code=060980

──────────────────────────────────────────────────
✅ 삼목에스폼(-1.40%)

❗ 이평선수렴 | RSI/MACD

시가총액 : 3,116억
현재가   : N/A
(네이버금융 기준)

* 주요지표
PER : None배  /  PBR : None배
ROE : N/A  /  EPS : N/A

* 증권사 보고서 (최근 2건)
삼목에스폼 [국내 알루미늄폼 시장점유율 1위 기업]
  22.04.21 / 목표가: 
  나이스디앤비
삼목에스폼 [알루미늄 폼 국내 시장 점유율 1위, 수익성 ..]
  20.08.20 / 목표가: 
  나이스디앤비

📎 https://finance.naver.com/item/main.naver?code=018310

──────────────────────────────────────────────────
✅ 나무기술(+87.81%)

❗ 52주신고가 | RSI/MACD
📌 역사적신고가

시가총액 : 3,038억
현재가   : N/A
(네이버금융 기준)

* 주요지표
PER : None배  /  PBR : None배
ROE : N/A  /  EPS : N/A

* 증권사 보고서 (최근 3건)
나무기술 [클라우드, AI 사업 성장판이 열린다]
  26.04.22 / 목표가: 
  한국IR협의회
나무기술 [소버린 AI 구현을 위한 클라우드·AI 서비스 ..]
  25.11.28 / 목표가: 
  한국기술신용평가(주)
나무기술 [4차산업 기술기반의 디지털 전환을 리딩하는 ..]
  22.02.17 / 목표가: 
  NICE평가정보

📎 https://finance.naver.com/item/main.naver?code=242040
